1;0.325367766048278;0.370553046099801
1;0.261079674147366;0.192617713697844
1;0.312602546085684;0.306120513348211
1;0.328803386111584;0.424527560588117
1;0.408970171313613;0.292357182775491
1;0.0637095098287456;0.14993581305074
1;0.35562843781326;0.198818261557241
1;0.325111966462112;0.184724014518427
1;0.0795436072621121;0.107212616739136
1;0.239336357715506;0.0491016446581524
1;0.289910733838881;0.100861176578874
1;0.194946475914682;0.529973943219065
1;0.540091754892716;0.0731551859797678
1;0.464598684221401;0.386822505186744
1;0.372991194031522;0.251340818460622
1;0.0956400023118849;0.537200278740442
1;0.381167436698315;0.45695275844194
1;0.227098336502751;0.0180164444046741
1;0.4874002685975;0.262771731398163
1;0.105512994008199;0.047376924018698
1;0.191716541742726;0.296214784880171
1;0.217978119117751;0.533773245161516
1;0.0760909077867661;0.0520553809555784
1;0.0187953785169844;0.101864529581362
1;0.156457499607213;0.217231491246309
1;0.349744884743454;0.525007894322645
1;0.335202225405105;0.25812430715052
1;0.369876559184412;0.073092768312082
1;0.529499675284933;0.0624293145501161
2;0.682300977982067;0.558175309200333
2;0.721098856827378;0.910497350489186
2;0.530938167285935;0.78858779569806
2;0.754648009175148;0.50764029881539
2;0.783561885542925;0.493099506928894
2;0.468868368796295;0.765913615107552
2;0.966599276771533;0.903746349256835
2;0.52189335464549;0.622751209319343
2;0.572005428654692;0.726394671181803
2;0.676619231449543;0.750410498067195
2;0.993526808491253;0.592162238221883
2;0.829595280005647;0.627640448036187
2;0.796772039974994;0.923829891053932
2;0.670250482888513;0.618919347365113
2;0.848667590219074;0.866918593369021
2;0.571774580430377;0.691148413370287
2;0.996398891504858;0.742627379832422
2;0.910076213969796;0.922438835650095
2;0.616905012892903;0.869732363426772
2;0.563126811016158;0.978261498406256
2;0.522051090172078;0.644825376151715
2;0.89802556504331;0.858305947605997
3;0.404068963198702;0.791956005844101
3;0.332849702059643;0.812863146342571
3;0.361039939371522;0.608667267796002
3;0.538499660403415;0.828849201990988
3;0.342257246593471;0.863525162028029
3;0.43439655404566;0.85434664005421
3;0.310640551728133;0.595429899107019
3;0.332006882421161;0.5892369885119
3;0.209790540716845;0.880513825620669
3;0.0759257076457123;0.631317970738246
3;0.0413471312860503;0.854243640825054
3;0.344036651826135;0.736886784474916
3;0.00667778263783314;0.809120737521172
3;0.364951326193729;0.632872147261701
3;0.206309976482633;0.97964366671843
3;0.131499509572015;0.774971946617632
3;0.0211403892567548;0.560544601962533
3;0.0167426118711668;0.852677722227496
3;0.00516996767339051;0.926516696710794
3;0.207234067568165;0.67079293889072
3;0.308665167893935;0.736521401498758
3;0.271673354737129;0.88808632486683
4;0.489645919631918;0.346199928213929
4;0.779216135220854;0.258857354653357
4;0.809472909718181;0.318508664476546
4;0.824051352065981;0.237253194856197
4;0.625644830160531;0.413149719463474
4;0.450703480808064;0.246929713087231
4;0.582889013581591;0.018492601701721
4;0.947507984566949;0.334768615705917
4;0.760082866819131;0.19309973244475
4;0.818171295073299;0.160774006856017
4;0.558002559504643;0.364340585214073
4;0.687885154615763;0.0770786853329172
4;0.886870228627088;0.0553755951125765
4;0.799869660069661;0.280576178942008
4;0.817127321175074;0.0779124004113824
4;0.617755871447883;0.366584628878983
4;0.675496471784088;0.183091195180595
4;0.829084754532361;0.533176611938316
4;0.805621331602264;0.54215750267746
4;0.883954064391901;0.375344231332601
4;0.665824822294475;0.212074905852038
4;0.790721387795207;0.483185948605637
4;0.725970109870584;0.356977896441023
4;0.648626420075532;0.441400927516897
4;0.972300816455681;0.0422642522865576
4;0.846876892785233;0.273762696295472
4;0.740703888016891;0.285776952635652
